movieId,imdbId,tmdbId,year
197595,7874378,512768,2018
197597,7838252,564147,2018
197599,6527426,496076,2018
197601,6514196,556907,2018
197603,8846072,543786,2018
197605,8806104,549859,2018
197607,4679144,359129,2015
197611,3076510,345942,2018
197613,6012244,481203,2018
197615,8305692,542476,2018
197617,8212614,510469,2018
197623,5585718,391743,2016
197625,6215712,433128,2017
197629,7446332,543809,2018
197631,2484460,195444,2013
197657,4780662,354759,2015
197659,8306938,518500,2018
197661,6807256,513297,2018
197663,8155288,512196,2019
197665,5634556,563289,2018
197667,4023856,314639,2014
197673,460732,18654,2007
197675,1034010,166902,2011
197677,8870814,566949,2018
197679,3588588,512412,2018
197681,8959820,534993,2019
197683,3226786,481370,2018
197685,8426854,547865,2018
197687,6927880,502141,2018
197689,4139588,483906,2019
197691,9412098,567860,2019
197695,5803438,558589,2018
197697,9428488,567604,2018
197699,5715832,543086,2018
197707,3256226,433249,2019
197709,6198946,484437,2019
197711,6857112,458723,2019
197713,6931414,535389,2018
197715,5249200,459970,2019
197717,6531196,569578,2018
197719,4328934,280167,2017
197721,4448310,320906,2015
197723,3044882,215383,2013
197725,2889234,190663,2013
197727,6759686,476273,2017
197729,5959980,410331,2018
197731,5877882,411852,2016
197733,1279943,88043,2008
197737,6884380,553045,2018
197739,6887540,549672,2018
197741,7736144,488512,2017
197743,6494344,502259,2018
197747,5672048,401146,2016
197751,1499280,159143,2009
197753,3231886,269761,2014
197861,7411374,484809,2017
197865,5130442,531647,2018
197875,2481498,457799,2019
197877,9351980,565716,2019
197879,8760684,549559,2019
197881,7671064,529862,2019
197883,8637428,565310,2019
197885,8151874,512263,2019
197889,5316540,460321,2019
197891,5495792,476070,2018
197895,7039000,551554,2018
197897,9046560,553648,2018
197899,8115300,513460,2018
197901,4556352,346355,2015
197903,4563702,346356,2015
197905,4856508,557451,2017
197909,7843600,575190,2019
197911,2210879,135017,2012
197913,6481232,474594,2018
197917,7147540,496327,2018
197937,2072190,413024,2010
197939,2086878,413029,2010
197941,2073550,370357,2010
197943,6678722,461637,2017
197945,1517216,64809,2009
197947,5981944,433150,2018
197955,3340446,505953,2019
197957,7201846,544510,2019
197959,4129876,289984,2014
197961,5331776,374852,2015
197965,9482786,567525,2019
197967,2891234,441386,2017
197969,4153052,392311,2016
197973,2411112,217337,2013
197979,2090537,141099,2012
197987,9567548,574109,2019
197991,904128,32899,2008
197993,7784788,564766,2018
197997,3878978,337515,2016
198005,1134860,81055,2009
198009,1309557,215374,2010
198011,1312241,172293,2009
198025,1440286,126097,2009
198029,1465474,81919,2010
198031,1465510,51937,2009
198033,1522232,86218,2009
198035,1529240,70761,2010
198039,1548542,61845,2009
198041,1553066,157188,2010
198047,1576382,43541,2010
198051,4426248,344514,2015
198059,8031554,506492,2018
198061,1754803,67257,2010
198063,2076984,154808,2012
198065,9088588,546085,2018
198067,7639372,576121,2019
198071,7851798,572039,2019
198073,1153543,68161,2008
198075,9024106,576071,2019
198077,8398768,515820,2018
198079,8116574,511401,2018
198087,7475206,563907,2019
198091,5112438,412195,2015
198095,1135992,37285,2007
198097,1141261,356677,2007
198099,5471472,481117,2019
198101,6916362,479226,2018
198103,6096948,458956,2018
198107,6293042,452323,2017
198109,2100632,264485,2013
198115,9426186,557968,2019
198119,1977094,560704,2018
198121,5749596,414030,2018
198123,8466648,555249,2018
198129,6811018,454294,2019
198137,1288494,50130,2008
198139,9615680,561265,2018
198141,6533240,441282,2018
198143,4859168,375785,2019
198147,6472976,527641,2019
198153,6511932,441384,2019
198159,7750864,520523,2017
198163,2471626,135403,2012
198165,3954646,484436,2018
198167,5979778,469520,2017
198169,1450326,81350,2011
198171,2882710,312427,2014
198173,3764122,338261,2015
198177,6196754,435033,2017
198179,6291460,576599,2016
198187,7399726,453663,2017
198189,6388074,500869,2018
198197,6664700,521509,2018
198203,3823392,444000,2018
198207,2424752,169636,2013
198217,4722674,383353,2015
198223,8250512,516846,2018
198229,3021804,487174,2017
198239,8947034,539883,2018
198243,4645358,552400,2019
198249,7474512,560694,2018
198255,7694738,497796,2018
198257,1717158,66122,2011
198261,9225192,554972,2018
198265,7605074,535167,2019
198267,7440094,543803,2018
198269,1708133,278461,2010
198271,7467476,504969,2018
198273,7535612,480429,2017
198283,2327170,174877,2013
198285,7110678,476987,2017
198289,4851360,569815,2017
198291,8553606,576720,2019
198295,9426212,573911,2019
198297,7052244,549165,2018
198299,4444798,500075,2018
198311,5928396,410198,2017
198447,5644394,491815,2017
198449,6312872,426734,2018
198455,4979826,483211,2017
198459,8917774,525932,2018
198461,4076126,360080,2015
198463,7115920,473176,2017
198465,8306326,494795,2017
198467,7221072,574856,2019
198469,6153538,425194,2018
198475,6980988,495967,2017
198479,7216256,473324,2018
198481,7612392,494914,2018
198483,3774092,336197,2015
198493,9376172,572367,2019
198495,756707,14216,2008
198497,8329290,532635,2018
198499,6043072,424651,2019
198501,2275743,401686,2019
198503,5075662,463364,2018
198505,5275884,481845,2017
198507,6937878,543914,2018
198509,9471730,569055,2018
198511,6690236,532875,2018
198513,7445552,533137,2018
198517,5640904,412354,2016
198527,7197544,475864,2017
198531,8887846,545292,2018
198537,1719497,81523,2010
198547,2582240,314859,2014
198549,3153672,368954,2014
198553,4297126,361250,2015
198567,3381028,303451,2013
198569,8328612,528108,2018
198573,6155618,424873,2016
198575,8620646,574883,2019
198577,4638148,510284,2019
198581,8865580,543753,2018
198583,7046974,554779,2018
198591,9227936,553903,2018
198593,6012446,577533,2019
198601,1283976,199801,2011
198603,4125654,479970,2017
198605,7923170,550725,2018
198609,7278824,565179,2019
198611,7236034,504253,2018
198615,4777004,503929,2018
198617,5012620,470945,2016
198619,7422822,547009,2019
198621,7441032,486011,2017
198625,6095486,499792,2018
198629,2376742,392639,2016
198633,6567012,472645,2017
198637,4007558,362140,2015
198643,5613920,460213,2017
198645,4685428,477201,2017
198647,9455152,574368,2018
198649,8101766,573910,2019
198651,9349942,566674,2018
198653,5636234,402516,2016
198655,4779884,426638,2016
198657,6903440,491622,2019
198659,1097015,33275,2010
198667,3444312,470401,2017
198669,4581026,335457,2015
198673,9061402,571055,2019
198675,1506990,56925,2009
198677,7799386,487611,2019
198683,4054008,575314,2019
198685,4966046,459475,2017
198699,5992114,466105,2017
198701,9381998,570352,2018
198703,8128188,510498,2019
198705,9060526,550294,2018
198707,3831366,298081,2014
198709,6522678,458294,2017
198711,4330370,569954,2014
198713,4809238,322127,2015
198715,7681970,557635,2018
198717,3301234,381437,2012
198719,6889668,487251,2017
198721,5252396,415036,2017
198727,1380151,477113,2017
198729,6301784,532656,2018
198731,9109306,554739,2019
198733,2094195,396724,2016
198735,7853292,566486,2018
198737,1693679,103551,2012
198741,6433832,502350,2018
198747,2302491,132866,2012
198751,1922733,110969,2011
198755,9018542,578377,2018
198761,972544,465929,2018
198765,7479784,478804,2017
198767,8257128,443128,2018
198769,2152779,113160,2012
198779,1280010,278518,2014
198781,8291224,554600,2019
198783,4088550,539837,2016
198785,7715202,504231,2018
198787,5060166,417611,2018
198789,5080556,373449,2018
198791,6563576,509730,2019
198793,1548603,52043,2011
198795,3088036,239459,2013
198797,6129302,527511,2018
198801,6828390,509598,2019
198803,7963218,506319,2018
198809,1686027,258967,2015
198811,5073756,516373,2016
198813,5354160,418325,2016
198815,5492906,403310,2016
198817,6250554,566876,2018
198819,1793224,180272,2011
198823,6514010,539470,2018
198825,8354582,575405,2019
198827,4157728,573632,2019
198831,7670212,505706,2019
198833,7183578,531384,2018
198835,2180481,56102,2010
198839,8399370,532023,2018
198843,3620120,409361,2016
198847,5729818,424344,2017
198849,6500276,423313,2016
198851,5946668,512936,2018
198857,6051096,517166,2018
198859,6699898,572639,2017
198861,7314990,524698,2017
198863,4541600,494182,2015
198865,6939026,524288,2018
198867,8615478,511138,2018
198869,7980152,502159,2018
198871,7264116,483787,2018
198873,7533956,487004,2018
198875,7718144,480147,2017
198877,7003952,457221,2018
198881,5116504,467432,2017
198883,6004848,452235,2017
198885,1310501,96954,2008
198887,1430638,47830,2008
198889,1555024,53656,2010
198891,1565058,52413,2009
198893,1662506,27516,2007
198895,1703938,52414,2010
198897,1798181,115100,2010
198899,1867984,57264,2010
198901,2041374,52421,2011
198903,2171847,190899,2012
198905,2179231,512747,2018
198907,2380333,338713,2014
198909,2728784,414777,2019
198911,6857282,442845,2017
198913,5016974,400316,2015
198915,3788934,348966,2015
198917,7119062,552791,2018
198921,8041922,559994,2018
198923,7954694,577489,2019
198925,1499220,46202,2010
198929,9479806,570587,2018
198931,9282616,554205,2018
198935,8081830,488372,2017
198937,7521990,531380,2018
198939,7469972,484290,2017
198941,7240562,479272,2017
198943,7223050,458257,2017
198945,7160176,437081,2017
198947,7095654,518963,2018
198949,6848094,452408,2017
198951,6814252,438070,2017
198953,6646998,448166,2017
198955,6419442,436792,2016
198957,6318848,438736,2017
198959,6292996,417199,2016
198961,6251666,465155,2017
198963,6177592,417770,2016
198965,6023386,513510,2018
198967,6010020,435880,2017
198969,6003526,420452,2016
198971,5843056,413745,2016
198973,5662906,416306,2016
198975,5636668,449306,2017
198977,5628332,442014,2017
198979,5576318,448337,2017
198981,5494656,404486,2015
198983,5051826,370187,2018
198989,4851570,477794,2017
198995,4729790,505003,2018
198997,4721404,458836,2017
199003,4678184,456950,2017
199011,7689910,489984,2018
199013,6054846,545836,2019
199015,9630196,578910,2019
199017,8951058,551653,2018
199019,7024468,572710,2017
199021,8611750,572790,2018
199023,7200076,577549,2019
199029,8442644,577990,2019
199031,7566016,491725,2017
199033,3833682,562334,2018
199035,3758852,422821,2017
199041,3444206,491132,2018
199043,3421246,296777,2014
199047,3153628,227336,2013
199049,3145422,347520,2014
199053,2957680,244339,2013
199059,7939182,576100,2019
199063,4473378,444697,2017
199065,7016254,501590,2019
199067,471037,43669,2009
199069,7938492,569736,2018
199071,6251390,486269,2019
199073,5968394,429471,2019
199075,6902696,491473,2019
199079,7368668,500913,2019
199081,6490394,463157,2018
199083,6870750,478795,2018
199085,3714492,536009,2018
199087,7605084,540977,2018
199089,4018516,328941,2017
199091,2378145,445245,2017
199093,7027850,530284,2017
199095,2395469,491625,2019
199097,1603789,46104,2010
199099,7205630,495671,2018
199101,4504044,532671,2019
199107,6144876,487848,2017
199109,4400360,362314,2015
199111,765469,66461,2007
199119,1159721,35004,2010
199121,1664704,75463,2011
199125,1720905,172489,2011
199127,2111306,405515,2013
199135,4247428,356733,2015
199145,2767992,143242,2012
199159,798435,81874,2007
199167,1977755,208989,2013
199173,6131208,473352,2018
199175,5792468,480733,2018
199177,3335200,301633,2014
199179,1590114,150298,2010
199181,5778110,480535,2016
199183,7901352,513153,2017
199185,8161490,571017,2018
199187,8991264,554318,2019
199199,3433264,514615,2014
199201,6835804,482121,2018
199203,6813264,569499,2018
199205,8466562,573917,2019
199207,4913966,480414,2019
199209,8157400,569071,2019
199213,7875604,504671,2017
199217,6597824,466874,2017
199219,6079516,524251,2019
199223,837563,157433,2019
199225,7402400,561605,2019
199229,5532370,440317,2017
199231,7476946,487358,2018
199235,7692966,544812,2019
199237,8041276,525183,2019
199239,816683,36946,2007
199241,5912150,489842,2017
199243,5657658,399437,2016
199247,6803040,487625,2017
199249,7332306,569485,2018
199253,3122078,245928,2013
199255,4975920,492565,2019
199261,7203520,500915,2018
199263,4741488,404243,2015
199265,7231342,515047,2018
199269,7637350,520576,2018
199273,2326094,185321,2012
199275,2712758,391199,2017
199277,6502956,517324,2018
199279,6848624,459414,2017
199281,7039208,514933,2019
199283,6147602,484734,2017
199285,7725626,503356,2019
199289,3201736,507990,2019
199291,7920024,504321,2019
199295,5354386,396597,2016
199307,2639336,471506,2019
199311,8523334,469274,2019
199315,961750,5354,2007
199317,2981746,503761,2018
199319,6874254,477016,2019
199325,3662778,321029,2016
199331,5820146,428327,2016
199333,7125774,483983,2018
199335,1422794,348494,2009
199337,4642192,489763,2019
199339,8119782,509402,2018
199340,7552686,544404,2019
199342,7897122,520369,2018
199344,7352942,514708,2019
199346,1249439,583584,2019
199350,9536832,574074,2019
199352,7052494,474214,2019
199354,3526120,273914,2014
199356,3455730,306026,2014
199358,2006753,256766,2014
199370,5462906,426227,2017
199374,1308109,34108,2009
199388,3517306,521926,2018
199390,2377752,321558,2017
199394,7136896,459616,2018
199398,3507138,361588,2015
199402,7807026,534939,2018
199418,1879012,95667,2012
199420,5189528,393154,2016
199422,7138894,512926,2017
199424,5988216,529573,2018
199426,7780808,499469,2018
199430,7299298,556509,2019
199432,7054636,464504,2019
199436,8908002,585062,2019
199438,4796254,391632,2016
199440,7938444,500366,2018
199442,8011302,504227,2018
199446,5810368,475369,2017
199454,4937214,442928,2015
199460,2518294,249684,2014
199464,4616250,416149,2016
199466,6020164,361712,2014
199468,6863784,493107,2018
199470,7458762,484468,2019
199476,7533152,491480,2019
199478,3844962,375580,2017
199484,5420870,514782,2018
199488,5791732,461775,2017
199492,6294226,436053,2019
199496,6704880,479520,2018
199502,1884312,148526,2011
199504,4164468,313230,2011
199508,3210320,563502,2007
199510,5796156,471612,2017
199512,7193780,464837,2017
199514,9703854,579697,2019
199538,9573980,586129,2019
199540,1130992,33821,2008
199542,3978318,323561,2016
199546,2140411,167513,2013
199548,1977754,171701,2013
199556,4047846,411037,2016
199558,8955024,568923,2018
199560,6130310,475660,2017
199562,3669422,256768,2014
199566,5977276,433502,2019
199568,2935122,200934,2011
199570,4781446,507201,2017
199572,7299346,518682,2018
199578,3982462,278403,2014
199580,8879946,543093,2019
199584,7482212,541339,2018
199586,8923500,566216,2019
199588,5942864,500853,2019
199592,5480520,518512,2018
199594,8346446,519121,2019
199596,9358206,566235,2019
199598,5331258,393283,2015
199610,7736212,580854,2019
199622,9260980,560066,2019
199626,6704776,528949,2018
199636,6422192,435738,2017
199642,8364418,500971,2018
199648,7979492,520720,2019
199652,1252472,587216,2007
199654,1112828,7297,2008
199670,4898602,477645,2017
199672,6107396,468653,2017
199674,9800752,579678,2019
199676,7839334,499396,2018
199682,1252396,587273,2007
199684,1765729,149798,2012
199686,3425332,229405,2013
199688,3405276,229407,2013
199690,3454066,229408,2013
199692,1830633,54553,2010
199694,2129997,286558,2010
199696,5223342,366142,2015
199698,5242396,366141,2015
199700,3443482,339913,2014
199702,6761474,458123,2017
199730,1974262,95170,2011
199732,3438514,246464,2014
199740,6774092,495009,2017
199746,1945087,96246,2012
199748,6914542,497370,2018
199770,6646572,137609,2012
199772,2787302,564149,2018
199778,6155456,581475,2019
199780,8710252,586771,2018
199790,1262945,52651,2008
199794,1376239,113529,2009
199802,1545330,54443,2009
199804,2063013,136701,2012
199812,1974382,340247,2015
199814,1918807,185335,2011
199816,1784600,128185,2011
199820,1770650,64205,2010
199824,2121750,347787,2011
199830,2595182,201619,2011
199832,2542490,207516,2010
199834,2484120,152581,2012
199836,2428378,140109,2012
199838,2355871,118664,2012
199848,4117094,316053,2014
199850,3974202,427408,2014
199860,3331402,384975,2013
199862,3207160,294736,2014
199864,6997574,530442,2018
199866,6612630,558144,2017
199868,6538906,464766,2017
199870,6426598,464288,2015
199874,5048580,362310,2015
199882,8144778,504769,2018
199888,7268396,471501,2017
199890,6363646,435007,2017
199892,8682096,518590,2018
199898,8083606,569814,2019
199900,7664096,570128,2019
199902,7316576,564082,2018
199904,5094192,522449,2018
199908,5478446,502190,2018
199910,5932728,411728,2019
199912,8523678,558655,2018
199914,7407496,543208,2018
199916,1334473,113678,2011
199918,1655431,55385,2010
199920,8471716,541642,2019
199922,7295378,531922,2018
199924,7330392,534011,2019
199926,2528786,212249,2013
199928,6851430,575803,2019
199930,8486464,564492,2019
199932,4187366,484432,2018
199934,5034212,436370,2017
199940,5699060,426034,2017
199944,7730102,524124,2018
199948,1158939,498743,2019
199950,6286662,432625,2018
199952,4075322,367961,2015
199958,6089002,421465,2017
199960,7429708,499153,2018
199964,8095860,509364,2019
199966,8535968,567410,2019
199968,8740778,574436,2019
199970,8054608,574434,2019
199974,5461944,416144,2019
199980,2281002,225666,2013
199982,7645780,500899,2019
199984,3615952,435696,2018
199986,2215207,134561,2012
199988,1748134,75013,2010
199990,2873280,291460,2014
199992,9541602,567646,2019
199996,5591834,560705,2019
199998,7328154,490033,2018
200008,4126476,537915,2019
200010,1813534,353368,2010
200012,8055888,541495,2019
200014,8875366,543762,2018
200016,6859280,509231,2018
200020,5901992,454708,2018
200026,1680311,128450,2012
200028,4498162,338514,2015
200030,8296608,517772,2018
200034,4241904,580522,2019
200036,7106814,499151,2018
200038,9397884,518031,2019
200042,5952594,500860,2019
200044,8240202,533312,2018
200046,6089358,551608,2018
200050,2416822,138769,2012
200052,8108230,494407,2018
200054,8488126,566228,2019
200056,9168022,97377,2011
200060,7877016,524499,2018
200062,1759744,471859,2019
200080,5700182,542713,2018
200082,3465026,462181,2017
200088,3380368,362563,2015
200090,4741412,400391,2016
200100,5553810,510228,2018
200102,9872556,583029,2019
200104,9785418,589780,2019
200106,1502429,54740,2010
200108,765439,32209,2007
200110,800325,327331,2019
200112,5260860,400941,2014
200114,7132578,517317,2018
200116,1650536,94562,2012
200118,9770590,581958,2019
200120,7051624,542968,2019
200122,5022560,519335,2018
200124,4574654,575745,2019
200126,4645532,436171,2016
200128,6009582,539797,2019
200130,1499323,82565,2009
200132,3813094,336007,2019
200134,3612936,331113,2015
200136,6358156,578715,2019
200138,9075656,580944,2019
200148,7587984,512901,2019
200150,7679126,519597,2018
200162,1541832,229712,2008
200164,6871030,488895,2007
200168,4600398,576837,2012
200172,1612545,352869,2010
200182,4438784,576890,2011
200184,1615470,264211,2010
200188,1754567,264214,2010
200196,7618184,526090,2018
200198,7499368,539070,2018
200200,6908274,529216,2018
200204,2158731,142008,2009
200206,1069242,37224,2008
200222,7397958,537965,2018
200224,7260818,532649,2018
200234,989622,20264,2007
200236,3180548,555044,2018
200238,6536772,449124,2017
200240,8339444,514752,2018
200242,6536766,448450,2017
200244,6078532,488002,2017
200248,9680064,579298,2019
200250,6427156,440831,2017
200252,6781990,340482,2012
200254,6556670,505436,2019
200256,3861390,329996,2019
200264,4526372,479093,2017
200266,9861504,590872,2019
200268,7668724,548928,2018
200270,4410000,432383,2018
200272,8323104,519473,2019
200274,3151710,407720,2018
200280,2321195,244080,2013
200282,6603378,566810,2018
200286,9047474,423778,2019
200288,489318,21800,2007
200290,8451938,521908,2018
200296,2270372,449519,2014
200300,6643972,449985,2019
200302,2360310,264529,2014
200304,8562100,530294,2018
200306,1489887,505600,2019
200312,3127016,354083,2018
200314,7763400,514045,2018
200316,5673714,481942,2018
200318,8264546,490349,2018
200322,1298644,449562,2019
200324,6483364,440918,2019
200326,8085790,526050,2019
200328,3907584,342470,2019
200332,2066051,504608,2019
200336,7343732,548762,2018
200342,1150939,386610,2007
200344,5729608,404750,2016
200346,8610156,558096,2018
200350,1530661,269292,2010
200352,7820962,507389,2018
200354,1860242,500682,2019
200356,1426320,51764,2010
200358,902279,25214,2007
200360,3499176,490017,2017
200362,475228,23165,2007
200368,4110388,457915,2018
200370,5580392,515333,2018
200376,2463842,437319,2017
200378,7022034,462104,2017
200380,6603812,522144,2018
200384,4954660,374856,2016
200386,3737650,316873,2015
200388,3455204,257512,2014
200390,3303446,228805,2013
200392,2131586,122583,2012
200394,1840372,77617,2011
200396,1636815,97375,2010
200398,1343046,28764,2009
200400,1155696,39207,2008
200402,1146290,39206,2007
200420,1524134,66470,2011
200428,1702009,94603,2012
200430,2456594,150584,2012
200442,6542830,464062,2017
200448,8752474,537059,2019
200450,6737766,470360,2017
200452,865951,39561,2007
200456,2395349,140046,2012
200458,1204938,38378,2008
200460,2282829,97212,2012
200462,6903296,523798,2018
200470,812377,39489,2007
200476,4679438,346352,2015
200478,1264909,126185,2009
200482,3412684,361474,2015
200486,6864864,521931,2018
200494,2281189,136986,2012
200496,8106596,589023,2019
200500,9046568,553644,2019
200502,4896826,430480,2008
200506,5176832,491459,2017
200508,6301452,560252,2018
200510,9582202,575261,2019
200512,2793468,310476,2014
200518,7690762,517320,2018
200520,8191502,483297,2018
200522,5322168,507697,2018
200524,5509412,474937,2018
200526,7497366,555605,2018
200528,6214468,524787,2019
200530,6705860,510034,2019
200538,7790894,573858,2019
200540,6139732,420817,2019
200548,8275670,553686,2018
200550,9866700,585997,2018
200552,4554212,494282,2017
200558,1260051,56694,2009
200562,1604100,248402,2014
200568,5951188,517093,2019
200570,1744793,78286,2010
200572,1613036,338512,2011
200574,5873672,470006,2017
200576,7208366,479426,2017
200578,3107166,417688,2018
200580,5831402,459225,2017
200582,7689956,493089,2018
200588,7033498,590218,2019
200590,7903530,538207,2019
200594,3163238,270648,2014
200598,4807408,458131,2019
200602,949436,4901,2007
200604,7485508,519091,2018
200606,8903938,582695,2018
200612,3811544,475938,2015
200614,6428676,400157,2019
200616,1326938,430345,2008
200630,6348138,458253,2019
200634,6536776,449655,2017
200638,3361792,468224,2019
200640,4996954,412210,2017
200642,4132250,358100,2015
200646,9617546,576676,2019
200652,7162416,465672,2018
200660,9204352,567320,2018
200662,7471884,543749,2018
200668,5068162,542714,2019
200676,1744641,54892,2010
200678,6211976,500904,2019
200682,4168182,296578,2014
200684,3338396,248229,2013
200686,6469548,553141,2019
200690,7002116,499728,2018
200692,7253216,518668,2018
200694,7901610,504114,2018
200698,7706168,593060,2019
200702,4253462,293787,2014
200704,8423080,510243,2018
200708,7382340,569590,2018
200710,9303764,563468,2018
200712,1193630,250394,2009
200714,3252594,397242,2016
200716,4794754,356889,2016
200718,9752488,581160,2019
200724,3986978,447380,2017
200730,1144581,54208,2008
200732,6566768,512199,2019
200736,9576110,584350,2019
200738,1133922,49556,2008
200740,6093618,530624,2019
200742,2193151,125675,2012
200744,9129406,558912,2018
200746,7785320,475941,2015
200754,1414449,169790,2013
200756,479948,17954,2007
200760,9028218,578153,2019
200762,6166250,418704,2016
200764,5651458,429725,2017
200766,5460858,477887,2019
200768,9624470,570657,2019
200770,3749216,326972,2014
200772,4519312,388259,2016
200776,2473750,254186,2014
200778,8061070,522828,2018
200780,1706680,82756,2011
200782,1031275,43262,2008
200784,7748426,474722,2018
200786,5478632,386579,2016
200788,9030432,550046,2018
200794,7112154,487850,2018
200802,7913394,545963,2018
200806,8265928,570131,2019
200808,5978822,412196,2016
200810,9081788,577117,2019
200812,5990444,592348,2019
200814,7315484,527261,2019
200818,6146586,458156,2019
200820,3741700,373571,2019
200822,6565702,320288,2019
200824,5113040,412117,2019
200828,3920782,500284,2018
200830,2436540,323842,2015
200832,7867360,589594,2019
200834,5475678,579574,2019
200838,5884052,447404,2019
200840,9759978,560527,2019
200842,8385474,522518,2019
200844,7046524,544089,2018
200846,6436202,455309,2014
200848,5709536,396172,2016
200850,3921164,286842,2014
200854,5771710,445768,2017
200856,9044128,551300,2018
200858,5811182,412189,2016
200860,3278420,314353,2014
200864,8752440,537056,2019
200866,6062774,417466,2019
200872,3552254,259084,2014
200886,1556694,170830,2009
200902,4780446,369068,2015
200914,5419742,390518,2017
200924,2294929,137166,2012
200926,5462992,405112,2015
200938,8695030,535581,2019
200942,7838494,555861,2018
200948,9817258,587682,2019
200950,7937220,492606,2017
200952,4527090,516203,2015
200978,7655524,515325,2018
200980,8946352,550600,2018
200982,8858104,543343,2019
200984,4308590,594750,2013
200986,7019942,432011,2019
200992,7304212,593748,2018
200998,2296853,268340,2012
201000,4621782,432593,2016
201002,9562694,593035,2019
201006,3171784,316951,2014
201008,9150172,586044,2019
201014,8495520,560607,2019
201016,7976208,503706,2019
201026,4844148,498248,2018
201032,5579650,381778,2016
201034,8058904,515818,2019
201036,8105796,595085,2018
201038,1653913,76216,2010
201042,3832160,336683,2015
201044,6472116,495659,2018
201050,2446502,206213,2013
201060,963215,265981,2007
201062,2542972,339677,2013
201064,3756046,417617,2017
201072,9358044,565719,2019
201074,7524414,493141,2019
201130,3106878,273370,2016
201132,2262129,350916,2016
201134,4278144,342514,2015
201138,473015,49965,2007
201142,1062965,54901,2009
201144,435716,19206,2009
201146,1190556,27436,2007
201148,1046183,37709,2007
201154,1251761,34440,2008
201156,1198396,59450,2009
201158,5876604,408362,2016
201160,3136842,219077,2013
201162,6471628,543089,2018
201166,8178958,561417,2018
201168,6520634,454035,2017
201170,9588298,579960,2018
201174,6540984,500734,2018
201182,6346982,499456,2018
201186,1291545,36781,2009
201188,7671414,541100,2018
201194,8080302,508802,2019
201198,974005,44202,2008
201200,8075260,515248,2019
201208,9239888,571495,2019
201226,3068544,434129,2018
201228,1728986,112936,2012
201238,9177988,526234,2018
201240,9600932,576334,2019
201242,7772580,529962,2018
201244,7707988,542034,2018
201246,3645988,436387,2018
201248,7259104,520454,2018
201250,3886722,292828,2014
201254,2974902,321923,2015
201256,1232824,26037,2009
201258,4002884,376037,2016
201264,3530456,298780,2014
201266,8436026,523561,2018
201270,6741368,458302,2018
201272,5303442,534094,2018
201274,2937158,318654,2016
201276,3072732,422742,2018
201278,6359828,435044,2016
201280,8373280,511807,2018
201282,7297954,472035,2017
201284,4444956,468339,2019
201288,7019806,526375,2018
201300,4685940,513421,2019
201302,8515700,589524,2019
201304,6474040,437626,2019
201306,8708304,537476,2019
201308,7942746,555295,2019
201310,5460522,460070,2019
201312,7374952,547590,2018
201314,8169446,513083,2019
201316,6920356,473019,2019
201320,7615302,494974,2019
201322,6220290,491938,2018
201332,2386257,204397,2013
201336,2575290,483368,2015
201338,1410068,254053,2010
201340,7984734,503919,2019
201344,2201211,416673,2018
201348,8193876,509207,2018
201350,3320114,257793,2014
201352,6542108,478159,2018
201356,8563452,567733,2019
201364,9235038,528773,2019
201368,2139881,459992,2019
201370,4230078,586294,2017
201378,1360832,44346,2009
201382,1533053,54532,2010
201386,1574342,151772,2009
201388,1877808,265004,2011
201392,2572174,244459,2013
201396,3124738,328561,2014
201400,3527476,510762,2015
201404,4765862,472520,2017
201406,6028796,512188,2018
201408,6354056,553250,2018
201410,6492186,552117,2018
201412,7241800,530466,2018
201420,7133424,485204,2017
201424,7238112,536070,2018
201426,7247524,512897,2018
201428,5926730,522319,2018
201430,1601188,38180,2010
201434,3756280,399129,2015
201436,6332276,522055,2018
201442,1667108,81779,2011
201444,9358052,565312,2019
201446,8434380,503235,2018
201450,7336470,510318,2019
201452,7490282,560726,2019
201462,484207,14641,2007
201466,2140403,273725,2012
201468,2832482,328264,2015
201470,8922832,584699,2019
201472,2219564,126909,2012
201474,3707014,542609,2012
201476,5037840,369560,2019
201478,7334342,553030,2019
201480,8511854,589770,2019
201486,6268882,462550,2018
201488,8223844,514710,2018
201498,3355082,308817,2014
201500,5999382,415813,2016
201504,8063826,544986,2018
201506,6958520,505860,2018
201508,8305690,550844,2018
201514,7375304,501851,2018
201516,5773882,418394,2016
201518,4470266,352364,2015
201522,6575280,456618,2018
201526,5027202,364375,2015
201528,4058836,369196,2019
201530,5896568,545957,2018
201532,3018528,323692,2015
201536,6301712,433288,2019
201538,5936866,412157,2019
201540,9056818,570973,2019
201586,2283336,479455,2019
201588,1979376,301528,2019
201594,7752126,531309,2019
201602,2274246,173158,2012
201604,7658384,482936,2018
201612,9436886,599424,2013
201616,8860786,573310,2019
201620,4003070,515224,2018
201622,4930242,345718,2015
201624,6333084,433096,2017
201626,5713994,490071,2018
201630,1765908,308804,2012
201638,3727120,346385,2014
201640,6207096,453974,2017
201642,9690762,544742,2019
201644,7313348,486832,2019
201646,8772262,530385,2019
201648,2245544,123463,2012
201652,5791098,539056,2018
201654,6722030,524247,2019
201658,5635638,450648,2017
201660,1129426,599109,2008
201662,7957694,502292,2019
201664,9308454,599724,2019
201666,7555072,499573,2019
201668,1666800,78486,2011
201672,4119054,418833,2017
201678,1921048,147656,2012
201686,9046574,553645,2019
201688,5667650,591072,2019
201692,5678262,468300,2017
201700,864691,15833,2007
